date,state,trips_pop_at_home,trips_pop_not_at_home,trips_n_total,trips_n_lt_1,trips_n_1_3,trips_n_3_5,trips_n_5_10,trips_n_10_25,trips_n_25_50,Number of Trips 50-100,trips_n_100_250,trips_n_250_500,trips_n_gt_500
2019-07,OH,52930.00724900326,209348.79050380574,1076833.797752809,227884.9902138456,251124.20949619426,131920.43276549474,190995.62522653135,202549.7897789054,51369.520840884376,12606.503805726712,4089.435302645886,1960.3834722725626,2332.9068503080825
2019-07,OK,19740.37799834574,81387.76302729528,388446.0934656741,86592.57981803143,97470.76674937965,45405.31017369727,61971.43837882548,67445.07030603805,19913.68982630273,6419.277915632754,2437.124069478908,468.6989247311828,322.1373035566584
2019-07,OR,49089.12634408602,184086.04032258064,1122066.0358422939,259129.66218637992,343836.40143369173,149141.10483870967,150544.3924731183,154002.47043010753,43100.12544802867,13703.16935483871,4609.8387096774195,940.155017921147,3058.7159498207884
2019-07,PA,78187.6413662239,297840.3586337761,1566609.1176470588,352830.655597723,396072.4810246679,197051.9231499051,262704.440227704,257784.97722960153,67287.43643263757,19649.189753320683,8724.44971537002,2227.34440227704,2276.220113851992
2019-07,RI,68160.91397849462,284079.75268817204,1589968.7311827957,334244.6451612903,391360.0215053763,201538.61290322582,269546.5806451613,286175.51612903224,83421.52688172043,12976.537634408602,4086.8709677419356,943.7849462365591,5674.634408602151
2019-07,SC,36653.38915579959,180735.90871654084,898593.4550446122,177129.65820178448,233024.14138641043,114469.02402196293,151226.2594371997,158620.085106383,45366.18943033631,11978.63417982155,4037.7844886753605,1024.4749485243651,1717.20384351407
2019-07,SD,5798.603550295858,21131.435404339252,111764.35256410256,23967.19230769231,30431.11637080868,13633.618836291913,15727.71301775148,15740.295857988165,7093.372287968442,3392.2268244575935,1367.7519723865878,203.12426035502958,207.94082840236686
2019-07,TN,26383.512768817203,115059.1122311828,595661.7002688173,116609.7620967742,152700.17069892472,75703.5436827957,101311.55443548386,107272.76478494624,29352.523521505376,7745.478494623656,2800.377016129032,1119.331317204301,1046.1942204301076
2019-07,TX,39367.12335785602,195215.7316079874,890318.295323174,195952.2746978455,220159.2676037835,105428.88215974777,141303.7873095113,154929.91001050972,50054.632947976876,14283.762874408829,5576.660535995796,1300.6668418286915,1328.4503415659485
2019-07,UT,42849.98708288482,169290.39935414423,1037802.8320775027,237948.12055974166,290142.6243272336,136745.8256189451,159039.7362755651,139938.1044133477,47228.556512378906,13673.938643702906,8804.824542518838,2120.783638320775,2160.317545748116
2019-07,VA,22905.289200289924,104615.7410002416,592279.0362406379,132203.92027059678,150178.3541918338,75814.1790287509,98577.71659821212,96472.18941773375,27544.35999033583,6403.755013288234,2328.919545784006,918.1224933558831,1837.5196907465572
2019-07,VT,18636.713978494623,64588.15268817204,339191.67311827955,56255.987096774195,85064.49462365592,50486.92043010753,56500.80860215054,60119.18279569892,21232.72688172043,5093.724731182796,2128.283870967742,491.552688172043,1817.9913978494624
2019-07,WA,70609.30794165315,309403.1961102107,1790201.06726094,385072.3541329011,508289.03889789304,241313.59481361427,284420.0202593193,262646.54943273903,75444.16693679092,19335.363857374392,8049.392220421394,939.2536466774717,4691.3330632090765
2019-07,WI,31159.8656650464,127994.02474591251,663491.6252761821,121712.71586389748,157424.84931506848,80224.23773751657,118351.82589482988,124379.78435704816,42259.43968183827,11930.865223155104,4337.034025629695,828.4613345117101,2042.4118426866992
2019-07,WV,14173.565668202766,49977.45218894009,256061.00921658985,51889.374423963134,70517.59447004608,34798.71543778802,41166.06221198157,38933.35023041475,12947.54608294931,3586.0760368663596,1402.483870967742,296.8778801843318,522.9285714285714
2019-07,WY,11083.672043010753,37030.03629032258,253364.50806451612,59711.00268817204,77332.48387096774,36222.586021505376,25310.862903225807,22168.59946236559,18687.65860215054,10382.430107526881,2795.5241935483873,313.1236559139785,440.23655913978496
2019-08,AK,11456.866348448688,42680.80429594272,270525.9009546539,67591.27923627685,71996.45704057279,32093.449880668257,52508.72195704057,32220.54415274463,9680.405727923628,2894.2219570405728,839.3902147971361,284.673031026253,416.75775656324583
2019-08,AL,23274.444971537003,120492.01091081594,568772.8690702087,108021.18880455408,142681.0531309298,72791.62903225806,100604.32827324478,101550.00664136623,30710.45066413662,8699.102466793169,2677.8339658444024,573.4544592030361,463.82163187855787
2019-08,AR,13321.393039049235,65920.9753820034,311704.46010186756,63488.78777589134,82223.52801358234,39461.95076400679,52841.68336162988,49845.79202037351,16440.123938879457,5186.752122241087,1471.753820033956,376.1748726655348,367.91341256366724
2019-08,AZ,164524.12903225806,737253.5584677419,3817599.4072580645,832846.3830645161,952302.8709677419,489590.24596774194,635090.2298387097,675252.1653225806,171362.65322580645,37199.12096774193,14388.560483870968,4524.205645161291,5042.971774193548
2019-08,CA,240409.58291735995,1116977.9794786468,6499282.583471991,1516170.495840266,1806330.479201331,865617.0316139767,974441.4742096505,915082.0637825846,299254.8824181919,84939.76594564614,21591.75540765391,4293.57182473655,11561.063227953411
2019-08,CO,34928.63991975928,142867.51354062188,912809.6208625878,192275.69608826478,239697.88114343028,125268.71664994986,152632.76980942828,147940.5075225677,37367.93831494483,11555.419759277833,3191.337512537613,597.7743229689067,2281.579739217653
2019-08,CT,147546.4516129032,644345.9928315412,3192805.777777778,688970.1720430107,844188.0358422939,408945.3046594982,482407.06093189964,499859.7634408602,155985.6200716846,56298.4229390681,20563.247311827956,9023.878136200718,26564.272401433693
2019-08,DC,201819.06451612903,501209.43548387097,4082145.709677419,1452413.2258064516,1055219.5806451612,558357.9354838709,611150.6129032258,321249.03225806454,57015.8064516129,9585.516129032258,7093.903225806452,3307.8387096774195,6752.258064516129
2019-08,DE,85663.17741935483,398831.32258064515,1902335.6129032257,418516.93548387097,485755.5806451613,211516.82258064515,306662.3548387097,315076.7419354839,108225.08064516129,31508.887096774193,15169.741935483871,6969.790322580645,2933.6774193548385
2019-08,FL,103136.60056925996,524980.4435483871,2409107.6072106264,537281.863377609,583926.2087286528,308972.26185958256,424340.74383301707,410642.2485768501,104618.50664136623,25968.332068311196,8971.701138519924,1773.6309297912715,2612.110056925996
2019-08,GA,22578.042741935486,109326.61975806451,542401.1266129032,116406.6560483871,135309.01209677418,65094.116129032256,91507.22016129032,92248.3375,30110.285483870968,6872.885887096774,2945.3991935483873,957.4439516129032,949.7701612903226
2019-08,HI,116538.56129032258,449848.63870967744,2430864.9870967744,660173.1870967742,666174.0193548388,279564.3548387097,339946.9612903226,422468.2322580645,47070.63870967742,9652.470967741936,3505.690322580645,936.7870967741935,1372.6451612903227
2019-08,IA,11712.401290322581,51303.26870967742,268684.0270967742,50825.66258064516,70000.94,37194.14064516129,43409.449677419354,42885.929032258064,16194.475483870967,5187.247741935484,1856.1129032258063,525.0264516129032,605.0425806451613
2019-08,ID,14252.906924795234,67328.12732688012,369208.37974683545,75377.5428145942,104260.22561429635,53936.460908413996,58462.15562174237,50995.012658227846,17167.193596425914,6110.6269545793,2039.6656738644824,327.9843633655994,531.5115413253909
2019-08,IL,50843.60413404322,195505.46382712183,1174276.104603821,294974.3125587222,287900.4967115565,145032.37958033197,180193.28155339806,184658.74162229878,58857.44065142499,12181.851550266207,5357.016598809897,1826.125274036956,3294.4585029752584
2019-08,IN,26644.528616024974,117480.68643773846,604383.4186611169,132745.0870620881,148498.1768990635,75414.56330211586,99027.46583420048,103563.4984391259,30716.31425598335,8354.37391605966,3646.597988206729,1016.8733957682969,1400.4675685050295
2019-08,KS,10807.593778591034,44173.32692894175,231930.42695943886,50555.467825556574,60201.694114059166,25813.115584019517,37177.43031412016,38619.69106434889,13167.095455931687,4065.3653552912474,1447.1964013418726,419.3470570295822,464.02378774016466
2019-08,KY,13664.311383631031,60074.65555851773,323271.92961876834,64145.592108770994,82491.35857104772,40938.59077579312,53773.33191149027,56484.20527859237,17649.972274060252,4739.674220207945,1903.6139696081045,687.5787789922688,458.0117302052786
2019-08,LA,24944.209429280396,118048.48287841192,657856.2660049627,148546.81786600497,162680.29776674937,83102.64813895781,119157.56029776674,100046.36327543424,29925.705210918113,10791.2158808933,2707.8888337468984,427.08089330024814,470.687841191067
2019-08,MA,189105.0752688172,729131.9913978495,4667066.146236559,1099042.5032258064,1300225.3806451613,598762.9849462366,684309.1182795699,672437.8709677419,201959.65161290322,55301.290322580644,19699.144086021504,5663.217204301075,29664.98494623656
2019-08,MD,85194.35870967741,397602.8412903226,2178748.185806452,494057.71612903225,519643.5277419355,268052.24516129034,372218.33032258064,372026.57032258064,108813.55096774193,22108.93935483871,10747.535483870968,4952.64,6127.130322580645
2019-08,ME,31925.844402277038,125634.50853889943,579749.2979127135,98639.33965844402,141859.2789373814,73516.88045540797,93710.78937381404,110450.19734345352,41389.559772296016,12569.14990512334,4197.696394686907,1000.7172675521822,2415.6888045540795
2019-08,MI,44392.80798771121,193133.62058371736,1009645.1605222734,211421.20660522275,236084.49462365592,131571.66129032258,175402.60291858678,177514.77188940093,54934.89093701997,13518.497695852535,5148.144393241168,1315.7142857142858,2733.1758832565283
2019-08,MN,24035.83357771261,103619.42778592375,509738.5667155425,103643.58577712609,113319.92815249266,56823.37316715543,81608.30058651026,104569.2741935484,33864.4288856305,9773.49780058651,3852.3350439882697,666.0975073313783,1617.7456011730205
2019-08,MO,20903.691151919866,84715.5957150807,440495.90038953815,92177.17473567056,107787.0225375626,52659.70395102949,71287.88258208125,80584.79493600446,25219.202559821926,6906.149693934335,2361.7679465776296,620.6057317751809,891.5957150806901
2019-08,MS,11881.727880456154,60678.37160833661,268528.27683837985,61093.323633503736,71729.72906016516,28896.2615021628,39541.990955564295,43286.09752261109,16251.619740464019,5156.263468344475,1854.2670074714904,449.13448682658276,269.589461266221
2019-08,MT,8354.403366583541,32680.72007481297,178509.7849127182,39928.22132169576,48932.63715710723,22810.813591022445,24635.86097256858,25907.181421446385,9566.088528678305,4822.810473815462,1412.6172069825436,202.6639650872818,290.8902743142145
2019-08,NC,32893.49920153306,173442.7879271798,1034185.5490258703,218187.39955285852,278037.8824656659,132737.95656339827,171458.30022357075,166966.92175023953,49531.12871287129,11205.807729160013,3337.370169274992,1152.601085915043,1570.1807729160014
2019-08,ND,5647.2454100367195,23165.020195838435,107273.84455324357,22507.395960832313,28279.53916768666,14248.826193390452,16085.355569155447,13912.695226438189,6446.683598531212,3910.1193390452877,1539.701958384333,197.05385556915544,146.47368421052633
2019-08,NE,8455.281876655316,36724.44116534241,182296.87514188423,35474.492243662506,48209.70374574347,25033.298902762013,31519.35035944003,28049.012864169505,8704.483541430192,3407.7941732879303,1166.7037457434733,312.8471433976542,419.18842224744606
2019-08,NH,43401.09090909091,203146.36363636365,964040.9794721408,147856.78592375366,211712.0762463343,122904.93255131965,164043.11436950148,198228.5806451613,78403.90029325514,20208.627565982406,10440.181818181818,1483.1730205278593,8759.607038123168
2019-08,NJ,158660.862170088,648770.1832844574,3811997.3137829914,981510.4838709678,1007040.7096774194,457356.2727272727,547430.2932551319,527282.1260997067,185651.66862170087,57735.545454545456,25473.058651026393,8604.029325513196,13913.126099706746
2019-08,NM,23338.383186705767,103486.67741935483,710642.6764418377,161287.9980449658,200409.12414467253,92167.5982404692,114851.9863147605,90100.12218963832,32173.62561094819,14679.185728250244,3968.785923753666,545.4995112414467,458.7507331378299
2019-08,NV,67048.03254972876,275192.65099457506,1587913.4701627486,410305.49547920434,403727.8661844485,189331.6980108499,271016.1121157324,243463.56962025317,43223.78661844484,16272.207956600361,6999.996383363472,1899.2857142857142,1673.4520795660037
2019-08,NY,145951.04045058883,472081.2928827445,3297422.239631336,922464.942140297,843741.846390169,403566.5663082437,506839.8699436764,443141.7214541731,117357.66001024065,31153.024065540194,13951.437788018433,2783.7409114183306,12421.430619559651
2019-08,OH,49906.49873142443,212372.29902138456,1116639.8492207322,248499.4686480609,266236.80391446175,130888.11960855382,188953.61217832548,207820.95396882927,52542.41391808626,12957.962305183037,4253.090974990939,2172.5661471547664,2314.8575570859007
2019-08,OK,19223.886683209264,81904.25434243176,389728.2497932175,87926.32258064517,96510.052936311,46605.20264681555,61845.11579818031,68181.04714640198,19534.00082712986,6246.386269644334,2130.2142266335813,406.75020678246483,343.1571546732837
2019-08,OR,45003.514184397165,185705.23581560285,1097634.8891843972,250966.31826241134,317534.22340425535,146860.8005319149,157555.33333333334,159739.05585106384,43754.18085106383,12704.916666666666,4397.894503546099,1008.8847517730496,3113.2810283687945
2019-08,PA,73663.0284629981,302364.9715370019,1621388.1280834915,372058.85199240985,414583.76280834916,199738.43453510437,268685.1366223909,258557.24288425047,70830.37286527515,21416.829222011384,10467.911764705883,2702.2865275142317,2347.298861480076
2019-08,RI,63490.36559139785,288750.3010752688,1519975.4086021506,316675.01075268816,399270.20430107525,206536.70967741936,244911.08602150538,242937.24731182796,70010.49462365592,21621.397849462366,8468.0,1496.1612903225807,8049.096774193548
2019-08,SC,35309.74605353466,182079.55181880578,916188.1084420041,179919.05696636924,236232.89361702127,116597.13932738504,160004.8496911462,161060.12903225806,44948.24021962938,11240.921070693204,3650.8551818805763,911.5744680851063,1622.448867536033
2019-08,SD,5147.360465116279,21339.72335271318,107892.53052325582,23104.204941860466,27857.29651162791,12519.666182170542,16848.404554263565,16087.670058139534,6903.940891472868,2951.8958333333335,1192.5833333333333,191.82751937984497,235.0406976744186
2019-08,TN,24710.219086021505,116732.4059139785,611642.5100806452,123703.49865591398,153294.59744623656,75795.1001344086,102643.71034946236,114425.66129032258,29685.00873655914,7233.652553763441,2744.7137096774195,1006.6317204301075,1109.9354838709678
2019-08,TX,37599.81907724209,193836.56505961638,916873.7323742872,207387.171721099,225749.4044841887,106603.54250907205,145584.4647485744,160944.68792120268,50411.20360290306,13278.911223431829,4739.10523587351,1008.3484966303785,1166.8924313115604
2019-08,UT,38915.24301075269,172998.0569892473,1042706.8774193549,222246.9806451613,304262.96774193546,139476.2924731183,156086.90537634408,143993.58494623657,51260.00860215054,13917.298924731183,7224.376344086021,1858.6451612903227,2379.8172043010754
2019-08,VA,21361.6438389197,105917.60959729925,590220.2826139377,130198.85845189293,145947.9090909091,76226.70412346274,104695.17795997106,94542.74439353749,26590.151675910296,6588.68700265252,2526.3332529539425,1027.6421509524957,1876.0745116952014
2019-08,VT,16948.752688172044,66276.11397849463,315562.976344086,55826.15913978495,77577.54838709677,43243.84086021505,51118.56774193548,56039.24731182796,20899.729032258063,4918.098924731183,2880.9505376344086,822.9333333333333,2235.9010752688173
2019-08,WA,65030.958064516126,313155.3669354839,1815336.35,376772.78548387095,476680.4887096774,251627.7306451613,320499.3758064516,279981.04354838707,78130.4370967742,19291.02741935484,6736.553225806451,919.3741935483871,4697.533870967742
2019-08,WI,28347.167476800707,130806.7229341582,676802.118426867,124653.97790543527,158221.47503314185,84189.16659301812,123083.69597878921,124631.77728678744,42390.17322138754,11891.805567830314,4325.592576226249,942.4798939460893,2471.974370304905
2019-08,WV,13086.559907834102,51064.45794930876,258535.19585253455,52740.46543778802,69931.67396313364,33930.652073732716,42458.75230414746,40028.070276497696,13378.981566820277,3699.1693548387098,1572.7983870967741,264.70506912442397,529.9274193548387
2019-08,WY,9926.126344086022,38187.58198924731,235770.74193548388,54654.24731182796,69231.0,29603.766129032258,30011.21505376344,22585.325268817203,17712.56182795699,8754.268817204302,2476.6827956989246,291.9139784946237,449.76075268817203
2019-09,AK,12075.395061728395,42136.456790123455,279420.23456790124,77639.32839506173,77733.27283950617,34911.18641975309,44005.68765432099,31348.903703703705,9554.134567901234,2628.546913580247,886.579012345679,303.1604938271605,409.4345679012346
2019-09,AL,24556.38039215686,119210.07549019608,581362.6274509804,113615.50588235294,145656.91862745097,78256.76176470588,101145.33235294117,99524.81960784314,31036.15294117647,8609.671568627451,2561.920588235294,576.0401960784313,379.50392156862745
2019-09,AR,13524.951754385966,65717.41666666667,329013.08070175437,68645.72543859649,87849.96052631579,43334.830701754385,53394.53157894737,51317.521929824565,17122.862280701753,5274.580701754386,1409.2736842105264,350.30877192982456,313.48508771929824
2019-09,AZ,177585.65,724192.0375,3731902.3375,863333.8833333333,959312.6041666666,467731.6,596559.4041666667,619414.8916666667,162253.325,37881.270833333336,15572.7125,4393.333333333333,5449.3125
2019-09,CA,259330.7094555874,1097931.493982808,6479277.224641833,1650520.2848137536,1709420.4068767908,778474.182808023,967649.4779369627,949825.9977077364,301308.02521489974,85140.80802292263,22475.229799426936,4616.359312320917,9846.452148997134
2019-09,CO,38591.85018726592,144945.13750668807,941732.394328518,211461.24986623862,250519.7998929909,123969.03959336544,152242.03210272873,145694.56447298022,39099.34242910647,12183.190476190477,3555.1417870518994,650.2043873729267,2357.829320492242
2019-09,CT,157108.59259259258,634783.8518518518,3461095.1481481483,781239.0074074074,864940.9555555555,427824.2,552813.8888888889,574517.1185185185,173475.7037037037,49317.21481481481,14567.251851851852,5889.970370370371,16509.837037037036
2019-09,DC,209554.43333333332,493474.06666666665,4198510.066666666,1570532.5333333334,1038028.9666666667,581464.7666666667,619718.8,315610.63333333336,47279.13333333333,8841.633333333333,6190.066666666667,2979.8,7863.733333333334
2019-09,DE,91192.56666666667,393301.93333333335,1924230.4333333333,427970.2833333333,480590.3,222462.05,320751.9,317645.4666666667,107963.61666666667,27741.716666666667,12255.75,4455.083333333333,2394.266666666667
2019-09,FL,109085.14411764705,519031.9,2462644.3862745096,574729.3764705883,618179.7098039215,312180.39901960787,416493.17156862747,399914.77647058823,103071.76470588235,25266.46274509804,8430.635294117646,1756.0745098039215,2622.01568627451
2019-09,GA,23445.705,108458.9575,543298.0758333333,117385.93041666667,133880.41791666666,67594.19166666667,90975.47916666667,91513.35166666667,30228.129166666666,7008.724583333334,2980.42625,911.6108333333333,819.8141666666667
2019-09,HI,124159.64666666667,442227.55333333334,2262396.96,660108.1066666667,591550.6333333333,263003.6533333333,309700.22,382619.2866666667,40812.64,8768.3,3283.286666666667,853.7466666666667,1697.0866666666666
2019-09,IA,12423.361333333334,50592.308666666664,278975.206,55870.574,74075.16733333333,35484.66533333333,43113.80333333334,45967.994,16755.032666666666,4994.892666666667,1656.412,445.066,611.5986666666666
2019-09,ID,15342.785493827161,66466.78626543209,366910.1149691358,76414.37037037036,105413.45061728395,51551.85108024691,57438.976851851854,49861.38425925926,17085.26388888889,6297.0918209876545,2009.9020061728395,291.4699074074074,546.3541666666666
2019-09,IL,52531.50113378685,194052.36767087787,1196658.1156462585,303387.61710398446,289299.5251052802,148149.75380628443,185457.03498542274,190210.63200518303,59031.49919015225,11855.71752510528,5018.609653385163,1594.9847748623258,2652.7414965986395
2019-09,IN,27832.90035842294,116292.31469534051,614786.8107526882,135732.28745519713,149979.32544802869,77856.01433691756,100431.86308243728,105468.76774193549,31495.1935483871,8524.445161290323,3342.632258064516,896.7139784946237,1059.5677419354838
2019-09,KS,11115.279566464775,44482.127829136116,250466.84762511955,56639.207204335355,65999.12368504942,28837.642652215494,37642.29040484539,40541.206885559455,14277.489321007331,4295.355753905004,1427.0051004144086,367.0659866114122,440.4606311762831
2019-09,KY,14256.095894185726,59502.60953430697,337618.4229815376,67240.07853403142,85197.24386883438,44519.85450537338,57240.04546707082,58209.11711215211,17971.945715073023,4560.6128410030315,1785.986773215762,558.6982639845687,334.8399007991182
2019-09,LA,26147.298461538463,116845.39384615385,677677.0297435897,159906.04615384617,167912.76923076922,87945.64,117126.13948717949,100227.45538461539,30599.035897435897,10547.958974358975,2608.3384615384616,399.11692307692306,404.52923076923076
2019-09,MA,200184.30222222224,718052.7644444444,4876552.204444445,1207086.0088888889,1284868.6844444445,625724.6533333333,738946.4977777777,724955.0977777778,207441.56444444443,48519.92,15379.213333333333,4258.857777777778,19371.706666666665
2019-09,MD,88001.98133333333,394795.21866666665,2172178.5253333333,498715.2453333333,510318.27733333333,268536.9546666667,371128.11733333336,377763.69066666666,106710.6,21790.365333333335,9194.808,3338.362666666667,4682.104
2019-09,ME,33192.29803921569,124368.05490196079,612391.4823529412,103923.29411764706,149243.4,80445.7568627451,100414.28235294118,115654.03529411765,43371.67058823529,12766.513725490197,3787.9254901960785,1018.1450980392157,1766.4588235294118
2019-09,MI,46495.40476190476,191031.02380952382,1028085.680952381,219331.8388888889,241583.6150793651,131508.30396825398,179160.48015873015,181809.50714285715,54091.63809523809,12764.85634920635,4465.168253968254,1160.1976190476191,2210.0753968253966
2019-09,MN,24665.714393939394,102989.54696969697,516676.4068181818,107049.62348484849,116085.67045454546,58266.076515151515,82851.13257575757,103576.6606060606,33444.541666666664,9659.857575757576,3609.0712121212123,593.644696969697,1540.1280303030303
2019-09,MO,21522.122513692706,84367.88815220524,470364.78697030846,100377.78005188816,116399.96800230614,56480.951859325454,76715.2211011819,84158.63649466705,26092.16287114442,6500.57624675699,2297.360910925339,536.4442202363794,805.6852118766215
2019-09,MS,12214.381744421908,60229.194320486815,277072.2028397566,63035.13995943205,72918.7135902637,31350.920081135904,41131.58823529412,44729.93671399594,16415.5476673428,5149.995943204868,1724.9432048681542,408.9862068965517,206.43123732251522
2019-09,MT,9272.488167680865,33716.601081812034,185733.16362407032,43083.46517917512,53683.60649087221,23814.528059499662,24601.60987153482,23440.32251521298,10026.454361054766,4952.250845165652,1611.0696416497633,218.105476673428,301.75118323191344
2019-09,NC,34685.60594059406,171650.68118811882,1061047.6745874588,229105.12343234324,281686.70693069306,141077.18415841585,174699.5392739274,169136.44290429042,49192.18811881188,10876.662046204621,3135.388778877888,917.4673267326733,1220.9716171617163
2019-09,ND,5982.84,23381.130322580644,110628.38516129032,24027.04129032258,30900.790322580644,14906.078064516129,15085.987096774194,12854.295483870968,6514.528387096774,4259.4077419354835,1706.7451612903226,225.49870967741936,148.01290322580644
2019-09,NE,9229.323102447117,38639.854002488595,203576.5947739527,40737.77975943592,54552.54666113646,27757.772293654085,34527.39236831191,30308.68228950643,9844.010783907093,3767.5491497304024,1321.6719203649939,323.98506843633345,435.20447946909997
2019-09,NH,46429.024242424246,200118.4303030303,1004701.6,158960.09696969698,219718.30909090908,134330.03636363638,171812.19393939394,206309.76363636364,78653.64242424243,19660.5696969697,7845.436363636363,1300.5454545454545,6111.006060606061
2019-09,NJ,163602.53333333333,643828.5121212121,3937667.3636363638,1044097.7121212122,995061.9333333333,483260.50606060604,581263.7606060606,558617.9878787879,187767.19393939394,53763.46666666667,18687.3,5638.415151515152,9509.08787878788
2019-09,NM,24393.532044760937,103314.97049847405,700574.7945066125,160926.7497456765,199521.0976602238,91893.83316378434,110588.77110885046,85368.75076297049,31805.598168870805,15022.56459816887,4297.926754832147,620.0762970498474,529.4262461851475
2019-09,NV,73139.76836158193,271776.11299435026,1575639.7758945385,421395.32768361585,401793.53483992466,193168.09416195858,259601.54237288135,227755.27306967985,43959.772128060264,16750.666666666668,7563.975517890772,1785.7796610169491,1865.8097928436912
2019-09,NY,150399.68148148147,467632.65185185184,3313406.0349206347,943480.0582010582,816497.4634920635,414575.6708994709,519188.06031746033,451720.7365079365,116426.22328042328,29218.037037037036,11106.675132275132,2521.9269841269843,8671.183068783068
2019-09,OH,52157.71011235955,210121.08764044943,1132718.42247191,252279.05617977527,269881.1962546816,135871.69962546817,192778.72059925093,208146.37303370787,52902.12509363296,13109.96479400749,4141.413483146068,1827.8936329588014,1779.9797752808988
2019-09,OK,19723.91794871795,81404.22307692308,409661.0675213675,96854.94102564102,103789.1905982906,48498.404273504275,61695.70256410256,69608.7,20228.361538461537,6203.2145299145295,2027.1418803418803,415.81880341880344,339.5923076923077
2019-09,OR,48488.68571428571,183618.0792626728,1111071.261751152,258822.933640553,323909.73640552995,146043.96221198156,161149.83133640554,157641.44331797236,42937.75668202765,12791.371428571429,4246.352073732719,929.4829493087558,2598.3917050691243
2019-09,PA,75862.01862745098,300165.981372549,1621572.3705882353,376147.7205882353,410704.2843137255,204128.21960784314,268822.7294117647,259839.03039215686,69263.56764705882,19799.970588235294,8882.180392156863,2072.9794117647057,1911.6882352941177
2019-09,RI,68406.03333333334,283834.63333333336,1600902.4555555556,363673.2444444444,398183.22222222225,205523.85555555555,262399.8333333333,270420.72222222225,72158.13333333333,15108.41111111111,5972.544444444445,1155.911111111111,6306.577777777778
2019-09,SC,37065.58014184397,180323.71773049646,918421.7276595745,183305.32907801418,238978.96453900708,119797.12907801419,156647.12482269504,158408.62411347518,44442.50780141844,11212.489361702128,3647.7007092198583,769.4950354609929,1212.363120567376
2019-09,SD,5555.760295670539,22284.50739176346,113657.82523759239,24812.264519535376,30596.812038014785,13216.411826821542,16558.569165786696,16219.551742344245,7200.782998944033,3233.1240760295673,1357.0570221752903,227.6219640971489,235.629883843717
2019-09,TN,25767.293055555554,115675.33194444445,626906.2791666667,126904.91180555556,157143.58819444446,79665.77569444444,106113.55763888889,114535.1548611111,30515.465277777777,7579.492361111111,2624.710416666667,906.4895833333334,917.1333333333333
2019-09,TX,39546.79758840265,194574.52784175586,947944.5297385178,221015.2521338572,233551.9910581222,111448.10635415255,148554.82807207695,161559.27123695976,51069.60533803008,13601.840671995664,5009.641782956239,1063.965045386804,1070.028044980355
2019-09,UT,42460.906712172924,174484.10807736064,1048351.0773606371,237326.39476678043,281509.94880546076,137548.26962457338,161243.67121729237,152838.68828213878,51154.64960182025,14823.960182025028,8005.440273037542,1736.0739476678043,2163.980659840728
2019-09,VA,22672.827465667917,104863.34481897629,599081.1692883895,135534.8149812734,147830.96853932584,77923.57553058676,104451.6074906367,96120.39225967541,26326.485393258426,6406.455680399501,2361.986766541823,800.3018726591761,1324.5807740324594
2019-09,VT,17638.422222222223,65586.44444444444,333746.5155555556,61136.16888888889,80581.49333333333,47821.404444444444,55415.78666666667,58226.92,20688.608888888888,4823.493333333333,2452.786666666667,649.6488888888889,1950.2044444444443
2019-09,WA,70086.54795663053,308413.3394495413,1788566.1509591327,391261.99582985824,484056.3894912427,244677.612176814,293215.4295246038,267938.80316930776,76359.52460383653,19418.73811509591,6558.251042535446,965.1684737281067,4114.238532110092
2019-09,WI,29790.451141552512,129363.43926940639,686601.8557077625,131458.19634703198,165561.27762557077,83777.43835616438,120372.39634703196,124768.20547945205,42320.26666666667,11714.573515981736,3937.992694063927,773.6146118721462,1917.8940639269406
2019-09,WV,13507.30238095238,50643.715476190475,266028.1523809524,54021.95119047619,72036.0,35981.69404761905,43689.37380952381,41487.85357142857,13135.434523809523,3614.1619047619047,1434.547619047619,238.4404761904762,388.6952380952381
2019-09,WY,10297.533333333333,37816.175,237549.20833333334,55631.13888888889,69817.05833333333,32638.016666666666,26103.775,22886.605555555554,17716.669444444444,9310.422222222222,2658.927777777778,312.14722222222224,474.4472222222222
2019-10,AK,14474.602256699576,48903.62482369535,321709.7263751763,98564.3695345557,91260.99435825106,42971.1269393512,46324.023977433004,30557.717912552893,8855.5754583921,1954.2891396332864,713.6967559943582,189.58815232722145,318.3441466854725
2019-10,AL,25694.18880455408,118072.26707779887,503613.1982922201,103233.56736242885,119702.59297912713,66873.66129032258,85950.93738140418,89200.43263757115,28507.851992409865,7536.075901328273,1979.7552182163188,464.0882352941176,164.23529411764707
2019-10,AR,14461.671477079797,64780.696943972835,284774.48387096776,62748.203735144314,69763.40916808149,36695.360780984716,45564.45076400679,46958.16893039049,16306.671477079797,5078.5543293718165,1223.276740237691,283.6239388794567,152.76400679117148
2019-10,AZ,184009.0806451613,717768.6068548387,3547442.39516129,917278.1532258064,866352.7016129033,447256.22580645164,543196.625,566298.4032258064,148370.16532258064,37273.5685483871,14789.891129032258,3368.407258064516,3258.2540322580644
2019-10,CA,265097.18068887637,1116767.8644833427,6338692.882552231,1736963.7357425184,1621607.1417278373,739452.350084698,930781.5369847544,933220.8983625071,280519.950310559,70987.06493506493,16671.001129305478,3472.6222473178996,5016.581027667984
