state,value,date
ID,2.2697947214076244,2021-03-01
ID,3.0595307917888563,2022-03-01
ID,4.789761904761905,2018-04-01
ID,4.868095238095238,2019-04-01
ID,6.101212121212121,2020-04-01
ID,6.313878787878788,2021-04-01
ID,3.1127272727272723,2022-04-01
ID,10.65184331797235,2018-05-01
ID,8.402534562211983,2019-05-01
ID,10.811730205278593,2020-05-01
ID,9.892258064516128,2021-05-01
ID,8.166862170087976,2022-05-01
ID,13.489285714285712,2018-06-01
ID,13.05,2019-06-01
ID,13.984121212121211,2020-06-01
ID,18.35,2021-06-01
ID,14.567757575757575,2022-06-01
ID,19.980875576036865,2018-07-01
ID,17.911892945763913,2019-07-01
ID,19.10208211143695,2020-07-01
ID,22.098709677419357,2021-07-01
ID,21.615395894428154,2022-07-01
ID,17.60990783410138,2018-08-01
ID,18.137096774193548,2019-08-01
ID,19.947243401759533,2020-08-01
ID,17.9741935483871,2021-08-01
ID,21.529618768328444,2022-08-01
ID,12.715,2018-09-01
ID,11.44415750915751,2019-09-01
ID,15.534242424242425,2020-09-01
ID,13.844666666666665,2021-09-01
ID,16.155848484848484,2022-09-01
ID,5.759677419354838,2018-10-01
ID,1.6106345267635591,2019-10-01
ID,7.582404692082111,2020-10-01
ID,6.888387096774193,2021-10-01
ID,9.663870967741936,2022-10-01
ID,-0.8635714285714287,2018-11-01
ID,0.636904761904762,2019-11-01
ID,0.745151515151515,2020-11-01
ID,2.424666666666667,2021-11-01
ID,-2.722969696969697,2022-11-01
ID,-4.957834101382489,2018-12-01
ID,-3.8282523927685217,2019-12-01
ID,-2.067155425219941,2020-12-01
ID,-3.114193548387097,2021-12-01
ID,-4.418181818181818,2022-12-01
KS,0.7806451612903226,2020-01-01
KS,1.4870967741935484,2021-01-01
KS,-1.2483870967741937,2022-01-01
KS,1.8310344827586205,2020-02-01
KS,-4.0285714285714285,2021-02-01
KS,0.3678571428571429,2022-02-01
KS,8.741935483870968,2020-03-01
KS,9.329032258064515,2021-03-01
KS,6.829032258064516,2022-03-01
KS,11.96,2020-04-01
KS,10.033333333333333,2021-04-01
KS,13.52,2022-04-01
KS,16.845161290322583,2020-05-01
KS,10.64,2022-05-01
KS,25.776666666666664,2020-06-01
KS,25.351724137931036,2022-06-01
KS,25.9,2020-07-01
KS,27.65806451612903,2022-07-01
KS,24.17096774193548,2020-08-01
KS,26.641935483870967,2022-08-01
KS,18.983333333333334,2020-09-01
KS,22.323333333333334,2022-09-01
KS,11.59032258064516,2020-10-01
KS,14.083870967741936,2022-10-01
KS,8.42,2020-11-01
KS,4.933333333333334,2022-11-01
KS,1.961290322580645,2020-12-01
KS,-0.4387096774193549,2022-12-01
KY,0.6000000000000001,2018-01-01
KY,2.883870967741936,2019-01-01
KY,5.87741935483871,2020-01-01
KY,3.1129032258064515,2021-01-01
KY,0.8741935483870967,2022-01-01
KY,7.292857142857143,2018-02-01
KY,6.796428571428572,2019-02-01
KY,5.610344827586206,2020-02-01
KY,3.064285714285714,2021-02-01
KY,4.875,2022-02-01
KY,9.825806451612904,2018-03-01
KY,7.890322580645161,2019-03-01
KY,11.899999999999999,2020-03-01
KY,10.480645161290322,2021-03-01
KY,10.016129032258064,2022-03-01
KY,12.583333333333334,2018-04-01
KY,15.876666666666667,2019-04-01
KY,11.966666666666667,2020-04-01
KY,11.25,2021-04-01
KY,13.389999999999999,2022-04-01
KY,24.151612903225807,2018-05-01
KY,20.780645161290323,2019-05-01
KY,16.58709677419355,2020-05-01
KY,19.835483870967742,2022-05-01
KY,26.48,2018-06-01
KY,23.166666666666668,2019-06-01
KY,21.77333333333333,2020-06-01
KY,23.203333333333333,2022-06-01
KY,26.712903225806453,2018-07-01
KY,25.416129032258063,2019-07-01
KY,25.022727272727273,2020-07-01
KY,24.574193548387097,2022-07-01
KY,25.193548387096776,2018-08-01
KY,24.858064516129033,2019-08-01
KY,23.845,2020-08-01
KY,23.229032258064517,2022-08-01
KY,23.066666666666666,2018-09-01
KY,24.62666666666667,2019-09-01
KY,19.59,2020-09-01
KY,18.483333333333334,2022-09-01
KY,15.383870967741935,2018-10-01
KY,15.264516129032257,2019-10-01
KY,14.94516129032258,2020-10-01
KY,11.209677419354838,2022-10-01
KY,6.173333333333333,2018-11-01
KY,5.95,2019-11-01
KY,9.453333333333335,2020-11-01
KY,8.373333333333333,2022-11-01
KY,5.790322580645161,2018-12-01
KY,6.906451612903226,2019-12-01
KY,3.329032258064516,2020-12-01
KY,4.206451612903226,2022-12-01
LA,6.768817204301075,2018-01-01
LA,9.220430107526882,2019-01-01
LA,14.26774193548387,2020-01-01
LA,11.212903225806452,2021-01-01
LA,10.038709677419355,2022-01-01
LA,16.047619047619047,2018-02-01
LA,14.385714285714286,2019-02-01
LA,14.089655172413794,2020-02-01
LA,10.710714285714285,2021-02-01
LA,11.217857142857143,2022-02-01
LA,16.386021505376345,2018-03-01
LA,14.465591397849462,2019-03-01
LA,21.12258064516129,2020-03-01
LA,18.338709677419356,2021-03-01
LA,15.53225806451613,2022-03-01
LA,17.084444444444443,2018-04-01
LA,18.56111111111111,2019-04-01
LA,20.176666666666666,2020-04-01
LA,20.470000000000002,2021-04-01
LA,20.716666666666665,2022-04-01
LA,24.98494623655914,2018-05-01
LA,24.226881720430107,2019-05-01
LA,23.20967741935484,2020-05-01
LA,23.677419354838708,2021-05-01
LA,25.361290322580647,2022-05-01
LA,27.297777777777775,2018-06-01
LA,26.297777777777775,2019-06-01
LA,26.323333333333334,2020-06-01
LA,27.346666666666668,2021-06-01
LA,27.720000000000002,2022-06-01
LA,27.57956989247312,2018-07-01
LA,26.79569892473118,2019-07-01
LA,27.661290322580644,2020-07-01
LA,27.81935483870968,2021-07-01
LA,27.961290322580645,2022-07-01
LA,26.77311827956989,2018-08-01
LA,27.75483870967742,2019-08-01
LA,27.762962962962963,2020-08-01
LA,28.112903225806452,2021-08-01
LA,26.780645161290323,2022-08-01
LA,25.725555555555555,2018-09-01
LA,26.76111111111111,2019-09-01
LA,25.1,2020-09-01
LA,25.276666666666664,2021-09-01
LA,25.273333333333333,2022-09-01
LA,20.88494623655914,2018-10-01
LA,19.887096774193548,2019-10-01
LA,20.748387096774195,2020-10-01
LA,22.825806451612905,2021-10-01
LA,19.458064516129035,2022-10-01
LA,12.206111111111111,2018-11-01
LA,12.3,2019-11-01
LA,17.363333333333333,2020-11-01
LA,14.51,2021-11-01
LA,14.886666666666667,2022-11-01
LA,11.167741935483871,2018-12-01
LA,11.720430107526882,2019-12-01
LA,11.319354838709677,2020-12-01
LA,17.54516129032258,2021-12-01
LA,12.838709677419354,2022-12-01
MD,0.04838709677419349,2018-01-01
MD,1.1548387096774193,2019-01-01
MD,4.893548387096774,2020-01-01
MD,2.5935483870967744,2021-01-01
MD,0.2774193548387097,2022-01-01
MD,5.507142857142857,2018-02-01
MD,3.142857142857143,2019-02-01
MD,5.548275862068966,2020-02-01
MD,2.085714285714286,2021-02-01
MD,4.525,2022-02-01
MD,4.532258064516129,2018-03-01
MD,6.341935483870968,2019-03-01
MD,10.361290322580645,2020-03-01
MD,9.548387096774194,2021-03-01
MD,9.12258064516129,2022-03-01
MD,10.953333333333335,2018-04-01
MD,15.053333333333335,2019-04-01
MD,11.8,2020-04-01
MD,13.863333333333335,2021-04-01
MD,12.860000000000001,2022-04-01
MD,20.83225806451613,2018-05-01
MD,20.09032258064516,2019-05-01
MD,16.9,2020-05-01
MD,18.019354838709678,2021-05-01
MD,19.20967741935484,2022-05-01
MD,22.706666666666667,2018-06-01
MD,23.973333333333336,2019-06-01
MD,24.009999999999998,2020-06-01
MD,24.283333333333335,2021-06-01
MD,23.69,2022-06-01
MD,25.419354838709676,2018-07-01
MD,27.016129032258064,2019-07-01
MD,27.81935483870968,2020-07-01
MD,26.567741935483873,2021-07-01
MD,26.729032258064517,2022-07-01
MD,25.370967741935484,2018-08-01
MD,25.274193548387096,2019-08-01
MD,25.53548387096774,2020-08-01
MD,26.11935483870968,2021-08-01
MD,25.825806451612905,2022-08-01
MD,22.46333333333333,2018-09-01
MD,23.34333333333333,2019-09-01
MD,20.493333333333332,2020-09-01
MD,22.116666666666667,2021-09-01
MD,21.436666666666667,2022-09-01
MD,15.087096774193547,2018-10-01
MD,16.883870967741935,2019-10-01
MD,15.306451612903226,2020-10-01
MD,18.093548387096774,2021-10-01
MD,13.40967741935484,2022-10-01
MD,6.623333333333333,2018-11-01
MD,6.803333333333333,2019-11-01
MD,11.360000000000001,2020-11-01
MD,7.79,2021-11-01
MD,10.313333333333333,2022-11-01
MD,4.464516129032258,2018-12-01
MD,4.367741935483871,2019-12-01
MD,4.316129032258065,2020-12-01
MD,7.616129032258065,2021-12-01
MD,3.2580645161290325,2022-12-01
ME,-4.909677419354838,2020-01-01
ME,-4.064516129032258,2021-01-01
ME,-8.761290322580646,2022-01-01
ME,-3.7551724137931037,2020-02-01
ME,-4.653571428571429,2021-02-01
ME,-4.214285714285714,2022-02-01
ME,0.6580645161290322,2020-03-01
ME,0.2935483870967743,2021-03-01
ME,0.48387096774193555,2022-03-01
ME,4.33,2020-04-01
ME,6.704166666666667,2021-04-01
ME,5.963333333333334,2022-04-01
ME,11.206451612903225,2020-05-01
ME,12.887096774193548,2022-05-01
ME,17.616666666666667,2020-06-01
ME,16.24,2022-06-01
ME,20.13225806451613,2020-07-01
ME,21.229032258064517,2022-07-01
ME,19.919354838709676,2020-08-01
ME,20.351612903225806,2022-08-01
ME,14.686666666666667,2020-09-01
ME,15.093333333333334,2022-09-01
ME,8.241935483870968,2020-10-01
ME,10.580645161290322,2022-10-01
ME,4.989999999999999,2020-11-01
ME,4.373333333333333,2022-11-01
ME,-0.5419354838709678,2020-12-01
ME,-0.7903225806451614,2022-12-01
MI,-2.864516129032258,2020-01-01
MI,-3.870967741935484,2021-01-01
MI,-9.151612903225805,2022-01-01
MI,-5.413793103448276,2020-02-01
MI,-8.203571428571427,2021-02-01
MI,-7.205357142857143,2022-02-01
MI,1.032258064516129,2020-03-01
MI,1.441935483870968,2021-03-01
MI,-1.7548387096774194,2022-03-01
MI,3.691666666666667,2020-04-01
MI,6.483333333333333,2021-04-01
MI,4.1883333333333335,2022-04-01
MI,11.580645161290322,2020-05-01
MI,14.125806451612904,2022-05-01
MI,18.266666666666666,2020-06-01
MI,17.301666666666666,2022-06-01
MI,21.938709677419357,2020-07-01
MI,20.00161290322581,2022-07-01
MI,19.624193548387098,2020-08-01
MI,19.414516129032258,2022-08-01
MI,13.588333333333333,2020-09-01
MI,15.071666666666665,2022-09-01
MI,5.469354838709678,2020-10-01
MI,8.001612903225807,2022-10-01
MI,4.065,2020-11-01
MI,2.86,2022-11-01
MI,-1.946774193548387,2020-12-01
MI,-2.8193548387096774,2022-12-01
MN,-10.458064516129031,2020-01-01
MN,-8.535483870967743,2021-01-01
MN,-17.164516129032258,2022-01-01
MN,-10.9,2020-02-01
MN,-15.446428571428571,2021-02-01
MN,-16.257142857142856,2022-02-01
MN,-1.4129032258064518,2020-03-01
MN,0.9612903225806453,2021-03-01
MN,-4.4,2022-03-01
MN,2.9,2020-04-01
MN,4.408333333333333,2021-04-01
MN,1.1400000000000001,2022-04-01
MN,11.303225806451612,2020-05-01
MN,11.925806451612903,2022-05-01
MN,18.48,2020-06-01
MN,17.313333333333333,2022-06-01
MN,20.80322580645161,2020-07-01
MN,19.52258064516129,2022-07-01
MN,18.783870967741933,2020-08-01
MN,18.858064516129033,2022-08-01
MN,11.666666666666666,2020-09-01
MN,13.773333333333333,2022-09-01
MN,2.4838709677419355,2020-10-01
MN,6.870967741935484,2022-10-01
MN,-0.02333333333333331,2020-11-01
MN,-2.2199999999999998,2022-11-01
MN,-7.596774193548387,2020-12-01
MN,-11.380645161290323,2022-12-01
MO,-1.3112903225806452,2018-01-01
MO,-0.9741935483870968,2019-01-01
MO,3.1774193548387095,2020-01-01
MO,2.1806451612903226,2021-01-01
MO,0.2903225806451613,2022-01-01
MO,2.757142857142857,2018-02-01
MO,0.8339285714285714,2019-02-01
MO,3.5344827586206895,2020-02-01
MO,-2.3892857142857147,2021-02-01
MO,2.092857142857143,2022-02-01
MO,6.199999999999999,2018-03-01
MO,5.67741935483871,2019-03-01
MO,10.97741935483871,2020-03-01
MO,10.941935483870967,2021-03-01
MO,8.670967741935485,2022-03-01
MO,9.696666666666665,2018-04-01
MO,14.445,2019-04-01
MO,12.68,2020-04-01
MO,11.6625,2021-04-01
MO,13.373333333333333,2022-04-01
MO,23.61935483870968,2018-05-01
MO,19.233870967741936,2019-05-01
MO,17.03548387096774,2020-05-01
MO,19.338709677419356,2022-05-01
MO,26.251666666666665,2018-06-01
MO,23.328333333333333,2019-06-01
MO,24.753333333333334,2020-06-01
MO,24.866666666666667,2022-06-01
MO,26.39516129032258,2018-07-01
MO,26.491935483870968,2019-07-01
MO,26.37741935483871,2020-07-01
MO,28.283870967741933,2022-07-01
MO,25.885483870967743,2018-08-01
MO,24.93064516129032,2019-08-01
MO,24.22258064516129,2020-08-01
MO,25.806451612903224,2022-08-01
MO,23.096666666666668,2018-09-01
MO,24.621666666666666,2019-09-01
MO,20.476666666666667,2020-09-01
MO,21.709999999999997,2022-09-01
MO,14.714516129032258,2018-10-01
MO,13.093548387096773,2019-10-01
MO,13.319354838709678,2020-10-01
MO,15.051612903225807,2022-10-01
MO,3.003333333333333,2018-11-01
MO,5.113333333333333,2019-11-01
MO,10.626666666666667,2020-11-01
MO,7.556666666666667,2022-11-01
MO,3.1951612903225803,2018-12-01
MO,3.867741935483871,2019-12-01
MO,4.035483870967742,2020-12-01
MO,2.6225806451612903,2022-12-01
MS,6.97741935483871,2018-01-01
MS,9.709677419354838,2019-01-01
MS,7.135483870967741,2022-01-01
MS,17.321428571428573,2018-02-01
MS,16.826785714285716,2019-02-01
MS,11.086206896551724,2020-02-01
MS,7.257142857142857,2021-02-01
MS,9.603571428571428,2022-02-01
MS,15.64516129032258,2018-03-01
MS,15.491935483870968,2019-03-01
MS,16.164516129032258,2021-03-01
MS,13.938709677419356,2022-03-01
MS,17.325,2018-04-01
MS,19.225,2019-04-01
MS,17.77,2020-04-01
MS,17.3,2021-04-01
MS,18.263333333333332,2022-04-01
MS,24.574193548387097,2018-05-01
MS,24.385483870967743,2019-05-01
MS,21.683870967741935,2020-05-01
MS,21.893548387096775,2021-05-01
MS,24.061290322580643,2022-05-01
MS,27.14333333333333,2018-06-01
MS,26.553333333333335,2019-06-01
MS,26.243333333333332,2021-06-01
MS,27.086666666666666,2022-06-01
MS,27.238709677419354,2018-07-01
MS,27.075806451612905,2019-07-01
MS,27.651612903225807,2020-07-01
MS,26.961290322580645,2021-07-01
MS,27.55483870967742,2022-07-01
MS,26.52258064516129,2018-08-01
MS,27.082258064516132,2019-08-01
MS,26.75483870967742,2020-08-01
MS,27.041935483870965,2021-08-01
MS,26.041935483870965,2022-08-01
MS,26.28166666666667,2018-09-01
MS,26.823333333333334,2019-09-01
MS,24.736666666666668,2020-09-01
MS,23.873333333333335,2021-09-01
MS,23.66,2022-09-01
MS,21.729032258064517,2018-10-01
MS,20.96451612903226,2019-10-01
MS,19.309677419354838,2020-10-01
MS,20.503225806451614,2021-10-01
MS,17.948387096774194,2022-10-01
MS,11.521666666666667,2018-11-01
MS,11.971666666666666,2019-11-01
MS,15.153333333333334,2020-11-01
MS,11.713333333333333,2021-11-01
MS,13.513333333333332,2022-11-01
MS,11.751612903225807,2018-12-01
MS,12.233870967741936,2019-12-01
MS,8.899999999999999,2020-12-01
MS,15.380645161290323,2021-12-01
MS,11.25483870967742,2022-12-01
MT,-3.4640198511166256,2018-01-01
MT,-3.539619520264681,2019-01-01
MT,-3.7436559139784946,2020-01-01
MT,-2.88963133640553,2021-01-01
MT,-3.7930875576036867,2022-01-01
MT,-9.149450549450549,2018-02-01
MT,-12.342582417582419,2019-02-01
MT,-3.9979310344827583,2020-02-01
MT,-8.990561224489797,2021-02-01
MT,-5.093504709576138,2022-02-01
MT,-1.3225806451612903,2018-03-01
MT,-3.3511166253101736,2019-03-01
MT,-1.5793548387096774,2020-03-01
MT,0.8283410138248849,2021-03-01
MT,0.37022332506203487,2022-03-01
MT,2.7574358974358972,2018-04-01
MT,3.9225641025641025,2019-04-01
MT,2.1164444444444444,2020-04-01
MT,2.9902380952380954,2021-04-01
MT,0.31642857142857145,2022-04-01
MT,11.001985111662531,2018-05-01
MT,7.962779156327543,2019-05-01
MT,7.953763440860215,2020-05-01
MT,6.1981566820276495,2021-05-01
MT,6.879953917050692,2022-05-01
MT,12.801538461538462,2018-06-01
MT,12.912179487179486,2019-06-01
MT,12.21,2020-06-01
MT,15.569047619047618,2021-06-01
MT,12.664047619047619,2022-06-01
MT,17.585359801488835,2018-07-01
MT,16.1601323407775,2019-07-01
MT,16.580860215053765,2020-07-01
MT,19.443010752688174,2021-07-01
MT,18.904147465437788,2022-07-01
MT,16.126654259718777,2018-08-01
MT,15.975930521091811,2019-08-01
MT,17.610015360983102,2020-08-01
MT,14.998387096774193,2021-08-01
MT,19.284615384615382,2022-08-01
MT,9.90111111111111,2018-09-01
MT,10.66,2019-09-01
MT,12.497777777777777,2020-09-01
MT,12.411904761904761,2021-09-01
MT,14.121300366300368,2022-09-01
MT,3.9349048800661706,2018-10-01
MT,0.8200992555831266,2019-10-01
MT,3.5099870022450665,2020-10-01
MT,5.445161290322581,2021-10-01
MT,7.050000000000001,2022-10-01
MT,-1.2625641025641026,2018-11-01
MT,-1.781794871794872,2019-11-01
MT,0.2575091575091574,2020-11-01
MT,2.1019047619047617,2021-11-01
MT,-5.222619047619047,2022-11-01
MT,-4.041935483870968,2018-12-01
MT,-2.7900744416873446,2019-12-01
MT,-2.052073732718894,2020-12-01
MT,-5.215668202764977,2021-12-01
MT,-7.481797235023041,2022-12-01
NC,3.443548387096774,2018-01-01
NC,6.251612903225807,2019-01-01
NC,7.218548387096774,2020-01-01
NC,4.649193548387097,2021-01-01
NC,3.2935483870967746,2022-01-01
NC,12.237499999999999,2018-02-01
NC,9.998214285714285,2019-02-01
NC,8.13706896551724,2020-02-01
NC,5.7508928571428575,2021-02-01
NC,7.714285714285714,2022-02-01
NC,8.64516129032258,2018-03-01
NC,10.44516129032258,2019-03-01
NC,13.412903225806453,2020-03-01
NC,11.84274193548387,2021-03-01
NC,12.046774193548387,2022-03-01
NC,14.783333333333333,2018-04-01
NC,17.238333333333333,2019-04-01
NC,14.410833333333333,2020-04-01
NC,13.835416666666667,2021-04-01
