state,value,date
AZ,0.260769132977371,2018-11-01
AZ,2.7918888637691737,2019-11-01
AZ,0.22500876900876898,2020-11-01
AZ,0.05709164214885039,2021-11-01
AZ,0.23940392648287384,2022-11-01
AZ,0.5662875417754021,2018-12-01
AZ,1.6572363365168412,2019-12-01
AZ,0.26233150984904136,2020-12-01
AZ,1.763553320218818,2021-12-01
AZ,1.3713745160966382,2022-12-01
CA,3.343871371978333,2018-01-01
CA,4.929135363643926,2019-01-01
CA,2.1283043988984094,2020-01-01
CA,4.168205245162062,2021-01-01
CA,0.6664588076719914,2022-01-01
CA,0.4657617257429288,2018-02-01
CA,9.084316196123412,2019-02-01
CA,0.2864549304295221,2020-02-01
CA,1.9218716053615121,2021-02-01
CA,0.35421548560135513,2022-02-01
CA,4.917966329291715,2018-03-01
CA,3.6865018945788948,2019-03-01
CA,3.355441193732795,2020-03-01
CA,2.1197360309162554,2021-03-01
CA,1.1651245418910217,2022-03-01
CA,1.7267096644773992,2018-04-01
CA,1.449672240613417,2019-04-01
CA,2.5743390789226033,2020-04-01
CA,0.294571240353849,2021-04-01
CA,1.971461616822029,2022-04-01
CA,0.33552273092097407,2018-05-01
CA,2.403274415212667,2019-05-01
CA,1.109652113836804,2020-05-01
CA,0.10312787259491325,2021-05-01
CA,0.4874843050824818,2022-05-01
CA,0.009960317460317456,2018-06-01
CA,0.018592764591216584,2019-06-01
CA,0.09178628389154704,2020-06-01
CA,0.18464552025650424,2021-06-01
CA,0.3339302653867871,2022-06-01
CA,0.1390473495566874,2018-07-01
CA,0.01602257343231576,2019-07-01
CA,0.01204301075268817,2020-07-01
CA,0.11038644999595763,2021-07-01
CA,0.06940617673215295,2022-07-01
CA,0.022410865874363327,2018-08-01
CA,0.07772577395417704,2019-08-01
CA,0.09989596425080294,2020-08-01
CA,0.013115449915110355,2021-08-01
CA,0.044211398699477225,2022-08-01
CA,0.053231690336953484,2018-09-01
CA,0.2935391583533998,2019-09-01
CA,0.064276246170983,2020-09-01
CA,0.48286927381034933,2021-09-01
CA,0.8962573718551978,2022-09-01
CA,0.46050005160804597,2018-10-01
CA,0.16282264801789417,2019-10-01
CA,0.1059592529711375,2020-10-01
CA,4.238681963845395,2021-10-01
CA,0.16044159790653476,2022-10-01
CA,2.9125443995363907,2018-11-01
CA,1.7604626762985898,2019-11-01
CA,1.3169269121420153,2020-11-01
CA,1.1677421078159065,2021-11-01
CA,2.238663053854358,2022-11-01
CA,2.2302190748864423,2018-12-01
CA,5.59741544280283,2019-12-01
CA,2.0327720484325265,2020-12-01
CA,6.389155959515005,2021-12-01
CA,6.681344847224097,2022-12-01
CO,0.6203856435047137,2018-01-01
CO,1.2294011475557964,2019-01-01
CO,0.40010280042538104,2020-01-01
CO,0.42123866751001476,2021-01-01
CO,0.9747438045825142,2022-01-01
CO,0.8178865715866765,2018-02-01
CO,1.134498632786448,2019-02-01
CO,1.4567744898779382,2020-02-01
CO,1.046013780512205,2021-02-01
CO,1.2265991597688026,2022-02-01
CO,0.894337405329116,2018-03-01
CO,2.2839631654977954,2019-03-01
CO,1.3817718216318786,2020-03-01
CO,2.459743678206676,2021-03-01
CO,1.4289484708839546,2022-03-01
CO,1.1782539682539683,2018-04-01
CO,1.3749522240745151,2019-04-01
CO,0.9297822218631041,2020-04-01
CO,1.5033010829612996,2021-04-01
CO,0.5929300144300144,2022-04-01
CO,2.0699075810032816,2018-05-01
CO,2.70305458261403,2019-05-01
CO,1.1289211842065632,2020-05-01
CO,3.163942739060711,2021-05-01
CO,1.9429078277299339,2022-05-01
CO,1.0498711730306158,2018-06-01
CO,1.5787864028243284,2019-06-01
CO,1.426150988173047,2020-06-01
CO,1.4971700918334045,2021-06-01
CO,1.331914066053772,2022-06-01
CO,2.353810503745219,2018-07-01
CO,1.807563346221341,2019-07-01
CO,1.8616400821788817,2020-07-01
CO,2.032389382965759,2021-07-01
CO,2.3458164742976986,2022-07-01
CO,1.1070347873161717,2018-08-01
CO,1.441850978648392,2019-08-01
CO,0.6797541529345185,2020-08-01
CO,1.1943342394480914,2021-08-01
CO,2.452055968114467,2022-08-01
CO,0.7965715759988206,2018-09-01
CO,0.8145804764550895,2019-09-01
CO,0.9344393622946254,2020-09-01
CO,0.8994786830386675,2021-09-01
CO,1.1432421214406507,2022-09-01
CO,1.6420872571488672,2018-10-01
CO,1.2704094453406598,2019-10-01
CO,0.4863356148911177,2020-10-01
CO,0.7435355978619735,2021-10-01
CO,0.8464647409832419,2022-10-01
CO,0.7865549869520457,2018-11-01
CO,1.2133749583749585,2019-11-01
CO,0.8859470899470899,2020-11-01
CO,0.35686935286935284,2021-11-01
CO,0.6192457542457542,2022-11-01
CO,0.28730252853829696,2018-12-01
CO,0.9625517090436445,2019-12-01
CO,0.7300671695477198,2020-12-01
CO,0.8573627984918307,2021-12-01
CO,1.0323160710257484,2022-12-01
CT,3.434612059282466,2018-01-01
CT,5.337569951203989,2019-01-01
CT,1.7777678010614606,2020-01-01
CT,1.8359173693519042,2021-01-01
CT,2.523306924108211,2022-01-01
CT,5.096685002023512,2018-02-01
CT,2.840639528460957,2019-02-01
CT,3.094617903807559,2020-02-01
CT,3.3008468737023224,2021-02-01
CT,4.480077845104317,2022-02-01
CT,2.9637085693642495,2018-03-01
CT,2.339138615329383,2019-03-01
CT,3.3332784228899985,2020-03-01
CT,2.2379287523355234,2021-03-01
CT,2.492832771450901,2022-03-01
CT,5.003045749580532,2018-04-01
CT,6.441277840933013,2019-04-01
CT,4.365676442321628,2020-04-01
CT,2.9640857258287596,2021-04-01
CT,4.474126494227538,2022-04-01
CT,2.2402794698400923,2018-05-01
CT,4.070657267818199,2019-05-01
CT,2.4989105248170205,2020-05-01
CT,4.735325810614436,2021-05-01
CT,2.377783492259174,2022-05-01
CT,3.391488171258286,2018-06-01
CT,2.8964633178018233,2019-06-01
CT,1.688822341057635,2020-06-01
CT,1.8957221976262224,2021-06-01
CT,2.8230833687010155,2022-06-01
CT,4.630543002377263,2018-07-01
CT,3.6477325477636935,2019-07-01
CT,2.332829516704042,2020-07-01
CT,8.46795082716501,2021-07-01
CT,1.9249584715874808,2022-07-01
CT,4.686786599473994,2018-08-01
CT,3.4955266471062876,2019-08-01
CT,2.1653279417996343,2020-08-01
CT,5.188201381825171,2021-08-01
CT,2.62473406469137,2022-08-01
CT,7.527141514977147,2018-09-01
CT,1.6516310386931077,2019-09-01
CT,2.0947461235108293,2020-09-01
CT,7.221575037516407,2021-09-01
CT,5.638099260693688,2022-09-01
CT,4.14683358701307,2018-10-01
CT,5.723424807875991,2019-10-01
CT,4.671896817728174,2020-10-01
CT,4.851650333642743,2021-10-01
CT,3.6825526705887235,2022-10-01
CT,6.8183862983169625,2018-11-01
CT,2.6348040750890322,2019-11-01
CT,3.3891625236470437,2020-11-01
CT,1.7653152869733753,2021-11-01
CT,2.398227738574488,2022-11-01
CT,3.971897249651923,2018-12-01
CT,5.906372700775927,2019-12-01
CT,6.041451684873674,2020-12-01
CT,2.0472384251843456,2021-12-01
CT,4.396023867223646,2022-12-01
DC,0.5599999999999999,2018-01-01
DC,3.2161290322580647,2020-01-01
DC,1.5911290322580645,2021-01-01
DC,3.365591397849462,2022-01-01
DC,14.0,2019-02-01
DC,3.079310344827586,2020-02-01
DC,3.7157738095238098,2021-02-01
DC,2.2604166666666665,2022-02-01
DC,7.7,2018-03-01
DC,1.8112903225806452,2020-03-01
DC,2.8763978494623657,2021-03-01
DC,2.4193548387096775,2022-03-01
DC,23.75,2018-04-01
DC,4.093333333333333,2020-04-01
DC,2.7250555555555556,2021-04-01
DC,3.4866666666666664,2022-04-01
DC,2.04,2018-05-01
DC,3.2375,2019-05-01
DC,4.259139784946236,2020-05-01
DC,2.75989247311828,2021-05-01
DC,5.214462365591398,2022-05-01
DC,4.757142857142857,2018-06-01
DC,3.26,2019-06-01
DC,5.108333333333333,2020-06-01
DC,4.3595,2021-06-01
DC,4.06867816091954,2022-06-01
DC,9.541666666666666,2018-07-01
DC,5.229032258064516,2019-07-01
DC,5.024516129032258,2020-07-01
DC,3.6857526881720433,2021-07-01
DC,8.307258064516128,2022-07-01
DC,6.613157894736842,2018-08-01
DC,2.0894736842105264,2019-08-01
DC,8.376935483870968,2020-08-01
DC,8.666666666666668,2021-08-01
DC,5.212096774193548,2022-08-01
DC,7.744,2018-09-01
DC,0.2233333333333333,2019-09-01
DC,6.251944444444445,2020-09-01
DC,5.033388888888889,2021-09-01
DC,2.2224999999999997,2022-09-01
DC,2.511764705882353,2018-10-01
DC,7.033870967741936,2019-10-01
DC,4.530645161290322,2020-10-01
DC,3.5381182795698924,2021-10-01
DC,3.3597311827956986,2022-10-01
DC,10.538235294117648,2018-11-01
DC,2.8800000000000003,2019-11-01
DC,4.232777777777778,2020-11-01
DC,1.01,2021-11-01
DC,2.7455555555555553,2022-11-01
DC,1.3411764705882354,2018-12-01
DC,4.412903225806451,2019-12-01
DC,5.095967741935484,2020-12-01
DC,0.7541935483870967,2021-12-01
DC,4.11252688172043,2022-12-01
DE,2.4973420823539225,2018-01-01
DE,2.944296662664124,2019-01-01
DE,2.8259310507808837,2020-01-01
DE,1.622242624568901,2021-01-01
DE,3.5215288728496055,2022-01-01
DE,4.998252386860715,2018-02-01
DE,3.4184332421964005,2019-02-01
DE,3.0089187483644393,2020-02-01
DE,4.937786207396001,2021-02-01
DE,1.8602995797910393,2022-02-01
DE,3.5780217104237924,2018-03-01
DE,3.3438079531993314,2019-03-01
DE,3.061336404328352,2020-03-01
DE,3.718801380180689,2021-03-01
DE,2.2534617702570987,2022-03-01
DE,2.983286930675336,2018-04-01
DE,3.202599917379284,2019-04-01
DE,3.4956430087433747,2020-04-01
DE,2.8294048020238045,2021-04-01
DE,4.076553249980363,2022-04-01
DE,6.23878284413628,2018-05-01
DE,4.77065702187792,2019-05-01
DE,2.7217360007731806,2020-05-01
DE,2.6402745512582833,2021-05-01
DE,3.4788079560642267,2022-05-01
DE,3.410538363783291,2018-06-01
DE,5.395746978341352,2019-06-01
DE,2.5076998499516114,2020-06-01
DE,3.006307841888712,2021-06-01
DE,3.097928816880909,2022-06-01
DE,4.970261454793713,2018-07-01
DE,3.2334618794659904,2019-07-01
DE,5.73239498803748,2020-07-01
DE,3.4205312248376534,2021-07-01
DE,3.150691436648055,2022-07-01
DE,3.9865938830272634,2018-08-01
DE,2.879577239652976,2019-08-01
DE,7.683995306364448,2020-08-01
DE,5.364917527205665,2021-08-01
DE,2.1530585206825474,2022-08-01
DE,8.019626603430188,2018-09-01
DE,1.1818309238441422,2019-09-01
DE,4.858898953177972,2020-09-01
DE,3.8910093311740512,2021-09-01
DE,2.6186806471306467,2022-09-01
DE,3.770387500822136,2018-10-01
DE,3.990185281153192,2019-10-01
DE,4.896421999799336,2020-10-01
DE,3.5037490744680184,2021-10-01
DE,4.7670780318021695,2022-10-01
DE,6.6977105864076885,2018-11-01
DE,1.3988034124268756,2019-11-01
DE,4.354513921691529,2020-11-01
DE,0.8259240645215618,2021-11-01
DE,2.3649404648815193,2022-11-01
DE,4.394872021153227,2018-12-01
DE,3.6528079781143865,2019-12-01
DE,5.726486497431434,2020-12-01
DE,0.8818114474505602,2021-12-01
DE,4.0673465312672885,2022-12-01
FL,2.8835870415163587,2018-01-01
FL,3.605875140095653,2019-01-01
FL,0.8931392631137962,2020-01-01
FL,1.6921136686024194,2021-01-01
FL,1.8061871324094325,2022-01-01
FL,1.5468359843937574,2018-02-01
FL,1.8539784663865546,2019-02-01
FL,2.641079492721172,2020-02-01
FL,4.293055291519458,2021-02-01
FL,1.3903126058723885,2022-02-01
FL,1.7692216725399836,2018-03-01
FL,1.6151160435877803,2019-03-01
FL,0.38206250037947087,2020-03-01
FL,1.5075556850351066,2021-03-01
FL,5.36968443197756,2022-03-01
FL,3.5764493750716664,2018-04-01
FL,2.541328197945845,2019-04-01
FL,3.8089866208670555,2020-04-01
FL,3.878913785191246,2021-04-01
FL,2.9437723293522144,2022-04-01
FL,9.11272856397794,2018-05-01
FL,2.716806070758807,2019-05-01
FL,5.5584122490412815,2020-05-01
FL,1.5191327070325957,2021-05-01
FL,3.46673298328582,2022-05-01
FL,6.480773248480679,2018-06-01
FL,7.039013415892672,2019-06-01
FL,7.286340971374305,2020-06-01
FL,7.274610035133024,2021-06-01
FL,5.239662150535714,2022-06-01
FL,6.954896232120466,2018-07-01
FL,6.331326372937403,2019-07-01
FL,6.695330754332157,2020-07-01
FL,7.341115801216082,2021-07-01
FL,6.646703753433743,2022-07-01
FL,6.421836057569604,2018-08-01
FL,7.223501905855721,2019-08-01
FL,7.349020730191838,2020-08-01
FL,7.384360704148729,2021-08-01
FL,5.9230125708014905,2022-08-01
FL,3.735753773731715,2018-09-01
FL,2.7384826301865774,2019-09-01
FL,8.712308664385231,2020-09-01
FL,6.098476081942748,2021-09-01
FL,8.816855028707202,2022-09-01
FL,2.0456163832256165,2018-10-01
FL,5.36139865793516,2019-10-01
FL,4.404991600693214,2020-10-01
FL,3.6089619551955483,2021-10-01
FL,1.5383429222847176,2022-10-01
FL,2.743180711173358,2018-11-01
FL,2.0139004619391616,2019-11-01
FL,4.681819163434648,2020-11-01
FL,2.5479607583774255,2021-11-01
FL,3.3423415270183385,2022-11-01
FL,4.699575505140021,2018-12-01
FL,5.038965500693255,2019-12-01
FL,2.0090860407462188,2020-12-01
FL,1.8620458664757402,2021-12-01
FL,1.5783367074979977,2022-12-01
GA,2.38906265515035,2018-01-01
GA,4.313717635333344,2019-01-01
GA,5.158852328597069,2020-01-01
GA,3.6104941888897746,2021-01-01
GA,3.2583603659080516,2022-01-01
GA,4.587654195857665,2018-02-01
GA,3.3815961036892714,2019-02-01
GA,8.935256929532791,2020-02-01
GA,4.817847437500388,2021-02-01
GA,4.295735507246376,2022-02-01
GA,3.55542414730353,2018-03-01
GA,2.397794544632553,2019-03-01
GA,4.940676231357858,2020-03-01
GA,3.217102314469075,2021-03-01
GA,4.538004898690733,2022-03-01
GA,3.9249086063158525,2018-04-01
GA,4.304828671150868,2019-04-01
GA,6.322257462827028,2020-04-01
GA,2.7737469673304913,2021-04-01
GA,3.348238368421702,2022-04-01
GA,5.908375338183192,2018-05-01
GA,1.9980372669209678,2019-05-01
GA,2.5948285982367327,2020-05-01
GA,3.607545357081343,2021-05-01
GA,2.983068267206822,2022-05-01
GA,4.797717225957081,2018-06-01
GA,5.49165840101927,2019-06-01
GA,4.362023346701608,2020-06-01
GA,5.074538210370018,2021-06-01
GA,2.9522567591447455,2022-06-01
GA,5.069611191130827,2018-07-01
GA,2.950565484772357,2019-07-01
GA,3.5062362471303565,2020-07-01
GA,6.1756782535517685,2021-07-01
GA,6.105179053329676,2022-07-01
GA,5.05651605220399,2018-08-01
GA,3.5782145341801725,2019-08-01
GA,5.196681364658924,2020-08-01
GA,5.367105489775269,2021-08-01
GA,5.028670647881026,2022-08-01
GA,2.274314141172837,2018-09-01
GA,1.210750341204689,2019-09-01
GA,6.124446379519568,2020-09-01
GA,4.648699897636053,2021-09-01
GA,2.579445843528452,2022-09-01
GA,4.08737450171251,2018-10-01
GA,4.644196609608251,2019-10-01
GA,4.117460416005998,2020-10-01
GA,3.3630250142441405,2021-10-01
GA,1.6300797016644435,2022-10-01
GA,6.029220276812605,2018-11-01
GA,3.0948406815406813,2019-11-01
GA,3.4448001334950606,2020-11-01
GA,1.225573208434078,2021-11-01
GA,3.8396465670104116,2022-11-01
GA,8.840403114702553,2018-12-01
GA,5.625113440556639,2019-12-01
GA,2.4662881040123232,2020-12-01
GA,4.247115565126785,2021-12-01
GA,3.170086831256389,2022-12-01
IA,0.8971631537061152,2018-01-01
IA,1.1043151700514953,2019-01-01
IA,1.1302008547786948,2020-01-01
IA,1.0466430098866677,2021-01-01
IA,0.6107058938260272,2022-01-01
IA,1.4437114666961022,2018-02-01
IA,2.1409989733351535,2019-02-01
IA,0.43393216425975045,2020-02-01
IA,0.7620236674245294,2021-02-01
IA,0.26640402634477917,2022-02-01
IA,1.9943799501106654,2018-03-01
IA,1.6249122079461344,2019-03-01
IA,2.6761265735047717,2020-03-01
IA,2.084298233870698,2021-03-01
IA,2.469741258635213,2022-03-01
IA,1.6623580217420797,2018-04-01
IA,3.039483407320277,2019-04-01
IA,1.470875613958303,2020-04-01
IA,1.3964631057947445,2021-04-01
IA,2.9489316733133255,2022-04-01
IA,4.271890847562831,2018-05-01
IA,7.161362050753099,2019-05-01
IA,4.075228348778934,2020-05-01
IA,3.158719120272661,2021-05-01
IA,3.145335767993753,2022-05-01
IA,7.1418372835219825,2018-06-01
IA,3.4547170119775372,2019-06-01
IA,4.713847439392512,2020-06-01
IA,2.769159660360251,2021-06-01
IA,3.772381513310822,2022-06-01
IA,3.6189277546001546,2018-07-01
IA,3.130810562013614,2019-07-01
IA,2.9297216823833314,2020-07-01
IA,3.519171288022133,2021-07-01
IA,3.4171815925365565,2022-07-01
IA,5.745268705689729,2018-08-01
IA,2.8235060806354224,2019-08-01
IA,1.0825992417765986,2020-08-01
IA,4.058038234871746,2021-08-01
IA,3.5149515162316844,2022-08-01
IA,6.91986428791178,2018-09-01
IA,5.921035192304125,2019-09-01
IA,3.954882473029998,2020-09-01
IA,1.4999471370777724,2021-09-01
IA,1.7258662317783562,2022-09-01
IA,4.164529780659687,2018-10-01
IA,4.170416651024035,2019-10-01
IA,1.7568557422700244,2020-10-01
IA,4.378479609294247,2021-10-01
IA,0.8088639010314304,2022-10-01
IA,1.7181041383933313,2018-11-01
IA,1.5193337666521944,2019-11-01
IA,1.7765720067926964,2020-11-01
IA,0.7890529568345662,2021-11-01
IA,2.081644123847722,2022-11-01
IA,1.700173517278005,2018-12-01
IA,1.0939440004976835,2019-12-01
IA,0.9215382034848107,2020-12-01
IA,0.8158725518291703,2021-12-01
IA,1.4572915204338042,2022-12-01
ID,2.030562547831018,2018-01-01
ID,1.9096134152585764,2019-01-01
ID,3.4365940539911617,2020-01-01
ID,2.1557964735384094,2021-01-01
ID,1.8702608216156602,2022-01-01
ID,1.4637109448896355,2018-02-01
ID,4.678255532097896,2019-02-01
ID,1.5425459196636366,2020-02-01
ID,2.3530678963893252,2021-02-01
ID,0.6385429385429385,2022-02-01
ID,2.2690683946301298,2018-03-01
ID,1.0519535589446602,2019-03-01
ID,1.4907122416577367,2020-03-01
ID,0.7835420851549884,2021-03-01
ID,1.14288282326992,2022-03-01
ID,1.8602022051061724,2018-04-01
ID,2.276957658224992,2019-04-01
ID,1.1753778203490846,2020-04-01
ID,0.7887352462352462,2021-04-01
ID,1.733484152937776,2022-04-01
ID,1.8596537285839019,2018-05-01
ID,2.5004300103460237,2019-05-01
ID,1.8918928144734595,2020-05-01
ID,1.0834229325035778,2021-05-01
ID,2.3012927120669056,2022-05-01
ID,0.9351170827894966,2018-06-01
ID,0.8681735317237728,2019-06-01
ID,2.248076068376068,2020-06-01
ID,0.41468389635056296,2021-06-01
ID,1.7169463912630578,2022-06-01
ID,0.14402266480686945,2018-07-01
ID,0.47505957186599207,2019-07-01
ID,0.3720088752346817,2020-07-01
ID,0.6390054091666995,2021-07-01
ID,0.23733572281959375,2022-07-01
ID,0.3816539792552028,2018-08-01
ID,0.5288707883311206,2019-08-01
ID,0.1406779182585634,2020-08-01
ID,1.0473774731839247,2021-08-01
ID,0.798034188034188,2022-08-01
ID,0.09723814950481616,2018-09-01
ID,1.6855705181683354,2019-09-01
ID,0.5292416225749559,2020-09-01
ID,0.8182236874236875,2021-09-01
ID,0.8939428238160122,2022-09-01
ID,1.4399574963000992,2018-10-01
ID,0.988637676726772,2019-10-01
ID,1.0317102550973518,2020-10-01
ID,2.4930202712460776,2021-10-01
ID,1.0095037760276189,2022-10-01
ID,1.8223464340682731,2018-11-01
ID,0.6122148772004167,2019-11-01
ID,2.306138027404694,2020-11-01
ID,1.8851451363451364,2021-11-01
ID,2.584890167473005,2022-11-01
ID,1.8265343932468756,2018-12-01
ID,1.996289081601077,2019-12-01
ID,1.5251870888967662,2020-12-01
ID,3.2035326388068324,2021-12-01
ID,3.1610448508169404,2022-12-01
IL,1.421749970459648,2018-01-01
IL,2.9729219375922415,2019-01-01
IL,3.4874050326455945,2020-01-01
IL,2.2196967335321225,2021-01-01
IL,0.8107517449537823,2022-01-01
IL,4.7975729041616635,2018-02-01
IL,2.799768032212885,2019-02-01
IL,1.8484440902797898,2020-02-01
IL,1.7390580270569767,2021-02-01
IL,2.854670622635019,2022-02-01
IL,3.13620872170208,2018-03-01
IL,3.44644653342596,2019-03-01
IL,3.1263095238095238,2020-03-01
IL,2.7508174650731827,2021-03-01
IL,3.7364143719946172,2022-03-01
IL,1.9307868138483464,2018-04-01
IL,3.7686179877216355,2019-04-01
IL,4.183177096298381,2020-04-01
IL,2.1576657882451227,2021-04-01
IL,3.040244494635799,2022-04-01
IL,3.8110167813588367,2018-05-01
IL,7.564370703805612,2019-05-01
IL,5.31462744753735,2020-05-01
IL,3.502749676236502,2021-05-01
IL,3.5570641093361988,2022-05-01
IL,6.485489282669589,2018-06-01
IL,4.0400089873003955,2019-06-01
IL,3.3649967202811597,2020-06-01
IL,5.971384167707949,2021-06-01
IL,1.871410524499655,2022-06-01
IL,2.7430639865145006,2018-07-01
IL,2.359072954077448,2019-07-01
IL,4.065781070034641,2020-07-01
IL,3.6438211218946956,2021-07-01
IL,3.9217249377550916,2022-07-01
IL,4.183490512971508,2018-08-01
IL,3.1783247252879554,2019-08-01
